jokel	0.004458	0.383765	0.613941	0.619002	0.662805	0.917663	0.209357	0.193970	0.198998	0.227709	0.275884	0.256939	1.000000	0.758777	0.359858	0.366443	
jural	0.002869	0.500785	0.447514	0.994937	0.622446	0.528725	0.179089	0.375819	0.307732	0.172862	0.272689	0.151687	0.896643	1.000000	0.415583	0.312718	
kelic	0.421161	0.561975	0.382955	0.762947	0.587746	0.724736	0.593436	0.433559	0.350686	0.674956	0.634604	0.730836	0.573435	0.333960	0.265046	0.055538	
kevil	1.000000	1.000000	0.726476	0.462534	0.465994	0.721024	0.787665	0.427352	0.216946	0.524166	0.594233	0.712340	0.923115	0.554218	0.138613	0.134954	
labin	0.003390	0.322624	0.496066	0.521378	0.310656	0.577076	0.783202	0.609948	0.377816	0.741802	0.347931	0.605221	0.471616	0.539894	0.230361	0.007040	
lakeb	0.004965	0.413590	0.753123	0.769315	0.771812	0.684569	0.131931	0.060500	0.038696	0.191933	0.434721	0.544286	0.315517	0.090067	0.061226	0.010183	
laken	0.014971	0.293073	0.786029	0.548426	0.981525	0.576246	0.066319	0.160714	0.090561	0.258501	0.384709	0.576460	0.277037	0.057348	0.059809	0.008264	
lamin	0.011587	0.548622	0.759485	0.824435	0.464498	0.523716	0.604889	0.309353	0.144929	0.446211	0.480081	0.712743	0.514274	0.476745	0.302077	0.007447	
latin	0.022366	0.421013	0.560448	0.702209	0.346149	0.637323	0.783120	0.746894	0.470701	0.802725	0.326449	0.616887	0.545829	0.478299	0.117761	0.001394	
legal	0.041163	0.536412	1.000000	0.573502	0.754715	0.063529	0.000000	0.027080	0.028063	0.004455	0.085122	0.885515	0.270332	0.016597	0.068534	0.001205	
level	0.033803	0.300377	0.521997	0.559303	0.480128	0.580186	0.885278	0.326030	0.411845	0.462880	0.098215	0.417365	0.374361	0.271058	0.028448	0.018505	
levim	0.014999	0.433363	0.646858	0.799845	0.471103	0.609161	0.847262	0.289298	0.214319	0.561284	0.253764	0.593157	0.285016	0.452368	0.138698	0.007070	
libel	0.002229	0.332801	0.602040	0.531842	0.353262	0.615512	0.806979	0.693150	0.728376	0.504549	0.298195	0.467567	0.498722	0.369660	0.234503	0.006977	
likel	0.009263	0.373772	0.778148	0.474544	0.642645	0.727513	0.784195	0.381399	0.419968	0.512357	0.431945	0.384794	0.458370	0.275398	0.074494	0.000729	
limid	0.013436	0.596920	0.935198	0.720739	0.578207	0.784231	0.209028	0.066038	0.046595	0.199377	0.256148	0.469251	0.405968	0.269326	0.008013	0.006826	
linen	0.028850	0.592273	0.928471	0.671065	0.610830	0.708169	0.322169	0.081256	0.216247	0.210443	0.357367	0.258606	0.240882	0.244460	0.002676	0.003056	
lipit	0.175288	0.624836	0.701535	0.686570	0.622618	0.946015	0.331796	0.109687	0.151326	0.283976	0.143197	0.420207	0.282601	0.306148	0.049064	0.008592	
logic	0.002592	0.194305	0.385366	0.603004	0.419802	0.619807	0.936224	0.758293	0.819463	0.187890	0.127062	0.468184	0.687209	0.512591	0.082910	0.000251	
lomic	0.004731	0.442901	0.592165	0.748152	0.397752	0.389018	0.706683	0.709922	0.655866	0.074794	0.013649	0.301566	0.380607	0.295698	0.084712	0.001625	
lorib	0.005168	0.434964	0.573971	0.695607	0.413760	0.723676	0.791552	0.734012	0.214084	0.021150	0.084156	0.269928	0.225711	0.146553	0.009829	0.000060	
madam	0.059073	0.497380	0.626197	0.630103	0.182229	0.140208	0.595660	0.673263	0.491920	0.862548	0.502151	0.664822	0.482891	0.340574	0.126723	0.003509	
mafil	0.011782	0.429614	0.916243	0.511939	0.800167	0.592430	0.238704	0.039763	0.002577	0.101270	0.720852	0.813218	0.419511	0.396543	0.060093	0.013861	
magic	0.222656	0.214479	0.667341	0.240529	0.507711	0.632936	0.599707	0.921271	0.513669	0.885836	0.592031	0.625498	0.532329	0.316489	0.221055	0.004760	
majil	0.013969	0.396999	0.921739	0.517426	0.834276	0.634059	0.078425	0.040181	0.001784	0.027720	0.539383	0.797634	0.615268	0.345542	0.125735	0.009114	
maled	0.163886	0.638056	0.586577	0.796500	0.169095	0.183078	0.605000	0.712169	0.485586	0.782772	0.439581	0.642000	0.412179	0.567833	0.289119	0.141988	
malim	0.121608	0.626444	0.613974	0.735590	0.210154	0.232800	0.552539	0.794034	0.508097	0.800855	0.429410	0.734033	0.476162	0.520769	0.451601	0.028033	
manic	0.002316	0.420651	0.854593	0.417626	0.519964	0.428876	0.710489	0.426162	0.208431	0.678822	0.642988	0.809304	0.694614	0.454771	0.303114	0.015808	
maron	0.014269	0.524656	0.682703	0.734621	0.344780	0.342253	0.599221	0.213208	0.061761	0.462048	0.861991	0.812153	0.631936	0.469575	0.081139	0.015459	
mason	0.071168	0.476710	0.947196	0.652646	0.688663	0.541524	0.101075	0.007356	0.001939	0.032726	0.429315	0.603707	0.400686	0.184417	0.198017	0.406186	
melon	0.037924	0.420122	0.860204	0.432078	0.578462	0.601029	0.832907	0.461537	0.347344	0.755833	0.337303	0.478004	0.421371	0.362171	0.285347	0.036300	
menon	0.037811	0.616213	0.983134	0.620922	0.504797	0.326872	0.486917	0.128770	0.051127	0.329689	0.626232	0.534002	0.476317	0.423099	0.027631	0.043270	
merit	0.039253	0.496903	0.686852	0.675729	0.299382	0.243592	0.604700	0.423520	0.157836	0.661518	0.817615	0.635042	0.586853	0.454012	0.246946	0.010686	
metal	0.018650	0.405018	0.887859	0.513247	0.620030	0.711563	0.640869	0.498927	0.265087	0.757899	0.376135	0.658493	0.597914	0.373792	0.451519	0.010768	
mimic	0.042193	0.710236	0.926246	0.830495	0.726797	0.737511	0.253916	0.059216	0.006564	0.122831	0.722157	0.502342	0.382608	0.420402	0.061119	0.011391	
minel	0.026151	0.536859	0.899133	0.455633	0.455628	0.218044	0.602149	0.630877	0.789991	0.536676	0.490905	0.566508	0.653172	0.160707	0.244177	0.003054	
minus	0.004909	0.412343	0.896597	0.439354	0.545819	0.512475	0.682548	0.752810	0.688605	0.636161	0.547671	0.652440	0.545173	0.411739	0.132635	0.016882	
modem	0.007475	0.390775	0.894547	0.519615	0.661551	0.876710	0.337506	0.374468	0.511321	0.029987	0.012704	0.083458	0.266826	0.106449	0.000000	0.000436	
mogul	0.009737	0.332436	0.803076	0.402218	0.785865	0.974884	0.172216	0.641508	0.265897	0.015864	0.000000	0.022757	0.299383	0.011602	0.003942	0.000814	
molec	0.102755	0.594712	0.773566	0.646714	0.258037	0.251946	0.672922	0.747899	0.631861	0.133865	0.021388	0.404800	0.575488	0.472556	0.228996	0.004563	
monit	0.012354	0.463600	0.825484	0.451795	0.452701	0.357479	0.666458	0.784604	0.879028	0.533761	0.066706	0.379595	0.607529	0.189320	0.268563	0.001482	
moral	0.003922	0.422977	0.823631	0.471487	0.398418	0.676878	0.807011	0.790822	0.462611	0.089488	0.185803	0.267421	0.280897	0.137106	0.006574	0.000194	
nasal	0.016943	0.622337	0.865768	0.691663	0.548766	0.442689	0.117759	0.029001	0.004693	0.010953	0.643622	0.925501	0.652590	0.487456	0.095809	0.009132	
natal	0.015897	0.430645	0.898808	0.498085	0.746126	0.768641	0.087677	0.056904	0.002951	0.030852	0.597950	0.886481	0.487857	0.493515	0.049211	0.007466	
naval	0.051245	0.533284	0.999483	0.496082	0.760462	0.575045	0.093631	0.022377	0.003629	0.023283	0.588629	0.755235	0.527130	0.298941	0.066295	0.008823	
navin	0.002129	0.383197	0.666776	0.515090	0.303519	0.149577	0.607128	0.597630	0.458109	1.000000	0.549924	0.648763	0.581282	0.429908	0.256440	0.001840	
nomel	0.010175	0.769568	0.645495	0.879299	0.149488	0.326640	0.606381	0.866749	0.652431	0.388480	0.083032	0.465821	0.482000	0.120941	0.364539	0.003293	
norel	0.007031	0.511902	0.908109	0.596584	0.572040	0.796592	0.514472	0.516721	0.380370	0.129763	0.089773	0.115483	0.111383	0.000000	0.014394	0.001946	
nosen	0.027925	0.440106	0.911241	0.498377	0.874597	0.795807	0.300744	0.154615	0.173735	0.353657	0.274790	0.451939	0.222944	0.465503	0.307526	0.084726	
novel	0.021721	0.382039	0.782535	0.268676	0.487681	0.641982	0.733439	0.898326	0.623600	0.407769	0.070672	0.459944	0.668761	0.331060	0.278667	0.001812	
novin	0.013263	0.448400	0.685224	0.482069	0.271898	0.278915	0.764010	0.743200	0.644426	0.416025	0.180138	0.639224	0.678591	0.525528	0.203643	0.002011	
palil	0.196650	0.327981	0.501478	0.120253	0.270050	0.570507	0.865879	0.851774	0.633870	0.658199	0.640039	0.513434	0.533999	0.314239	0.314513	0.005690	
panel	0.251829	0.460470	0.630319	0.199123	0.361616	0.594950	0.850769	0.581081	0.348640	0.827163	0.699986	0.699159	0.751224	0.420767	0.300052	0.008443	
panic	0.562280	0.785430	0.626073	0.251365	0.383722	0.601529	0.646159	0.751629	0.330358	0.786544	0.802326	0.828774	0.823738	0.619305	0.329274	0.010787	
pedal	0.207366	0.291810	0.231942	0.607904	0.440978	0.703656	0.625542	0.511956	0.238282	0.653864	0.489420	0.656730	0.638501	0.430416	0.243206	0.025469	
pelen	0.160675	0.542927	0.422347	0.800709	0.507140	0.874498	1.000000	0.278389	0.359358	0.749831	0.416083	0.581089	0.432467	0.323389	0.157675	0.006920	
penal	0.390989	0.720617	0.734706	0.921635	0.587187	0.076740	0.030661	0.010679	0.061491	0.057291	0.336180	0.648892	0.534562	0.320388	0.110410	0.019306	
peril	0.530598	0.593791	0.591068	0.605531	0.439287	0.888416	0.628622	0.237140	0.257828	0.597929	0.770381	0.563305	0.643842	0.440623	0.154298	0.002235	
petal	0.190265	0.241277	0.257458	0.495393	0.552719	0.732139	0.564376	0.403395	0.242958	0.760234	0.446800	0.604083	0.524441	0.331768	0.225147	0.003367	
pilot	0.141620	0.236964	0.531394	0.215115	0.459482	0.773651	0.777843	0.875152	0.719351	0.563572	0.477022	0.562325	0.595711	0.364480	0.274274	0.006742	
polec	0.188773	0.323758	0.152128	0.500441	0.351793	0.704656	0.876156	0.830488	0.673415	0.079910	0.190094	0.287686	0.524847	0.246515	0.143143	0.002241	
rabid	0.023011	0.263532	0.546602	0.340962	0.282867	0.584170	0.767716	0.641369	0.461096	0.876151	0.567271	0.315383	0.360253	0.559323	0.096849	0.000571	
ranis	0.004264	0.444211	0.552164	0.656136	0.246184	0.524331	0.596455	0.399010	0.458472	0.807224	0.622754	0.599263	0.459005	0.179327	0.111319	0.003424	
rapid	0.046757	0.464965	0.219932	0.812782	0.000000	0.409789	0.731952	0.705870	0.445185	0.798151	0.645112	0.399041	0.287937	0.427491	0.076418	0.000391	
relic	0.010889	0.310127	0.356852	0.674474	0.322366	0.684240	0.816467	0.338747	0.441949	0.627602	0.435300	0.441955	0.265009	0.148250	0.162568	0.002185	
revit	0.004118	0.444629	0.510472	0.613077	0.311744	0.636849	0.899105	0.272053	0.186505	0.737786	0.567848	0.445997	0.326476	0.283943	0.198228	0.001342	
rigid	0.004158	0.319374	0.704777	0.475895	0.974671	0.533454	0.096350	0.149120	0.191127	0.514590	0.583881	0.379040	0.488586	0.822079	0.458320	0.355614	
rival	0.004706	0.280377	0.566458	0.298332	0.255266	0.627612	0.754811	0.701373	0.702580	0.544650	0.481816	0.424404	0.485305	0.395770	0.197566	0.002843	
robin	0.002123	0.396084	0.369727	0.596342	0.103579	0.360653	0.680546	0.601527	0.644579	0.327674	0.445114	0.099347	0.381598	0.332992	0.164418	0.000573	
roman	0.022504	0.338097	0.849474	0.441860	0.714305	0.919557	0.547462	0.310670	0.601648	0.353241	0.283635	0.005329	0.204385	0.080560	0.002616	0.000131	
ronic	0.013135	0.501970	0.807678	0.610783	0.505191	0.676522	0.747493	0.757620	0.789772	0.416598	0.283620	0.450406	0.471478	0.208228	0.113499	0.001067	
salad	0.003007	0.058910	0.266309	0.000000	0.452453	0.712850	0.861642	0.701663	0.486048	0.844088	0.470980	0.455403	0.379288	0.387122	0.302063	0.468644	
sanis	0.004977	0.142041	0.576902	0.425110	0.581007	0.641525	0.672387	0.502855	0.202220	0.658327	0.683485	0.734495	0.425397	0.418748	0.260243	0.618584	
satin	0.039209	0.000000	0.209778	0.267195	0.582779	0.674650	0.807133	0.621805	0.335086	0.670165	0.449043	0.447746	0.240421	0.296126	0.579979	0.801566	
savin	0.008759	0.076016	0.370046	0.129581	0.421007	0.794631	0.956921	0.679371	0.394294	0.809974	0.529803	0.524492	0.289763	0.344593	0.349970	0.753431	
serum	0.000146	0.099021	0.511713	0.325476	0.880581	0.278701	0.016976	0.011418	0.000412	0.012170	0.610300	0.588170	0.470376	0.377399	1.000000	1.000000	
seven	0.066073	0.040577	0.282731	0.181427	0.632674	0.857370	0.789758	0.202070	0.183268	0.764393	0.397320	0.532100	0.431483	0.322680	0.525327	0.950172	
siren	0.003644	0.003598	0.229695	0.209902	0.444249	0.594745	0.770541	0.933347	0.658168	0.456916	0.592464	0.331865	0.412062	0.309095	0.440362	0.928131	
solid	0.008271	0.136546	0.375501	0.212710	0.469329	0.781298	0.898235	0.602132	0.622103	0.257916	0.248248	0.272318	0.514337	0.181501	0.372429	0.740442	
solip	0.055095	0.158114	0.506406	0.214884	0.416127	0.658867	0.871196	0.744296	0.694879	0.296029	0.331393	0.381237	0.421781	0.344446	0.304403	0.623081	
sonar	0.088150	0.216377	0.739730	0.544590	0.703084	0.790652	0.383372	0.594894	0.517374	0.313916	0.114278	0.298483	0.416261	0.468545	0.984237	0.882406	
sonic	0.038579	0.228018	0.640467	0.317133	0.470965	0.757686	0.850198	0.683562	0.786677	0.411686	0.262070	0.385843	0.472484	0.180100	0.278439	0.914498	
tacin	0.527989	0.334810	0.537887	0.084631	0.246410	0.489988	0.795077	0.873466	0.428709	0.785204	0.668739	0.589152	0.372899	0.500266	0.339586	0.248412	
tacit	0.354671	0.402890	0.315054	0.133641	0.109129	0.362221	0.709281	0.839509	0.565283	0.849157	0.673420	0.520170	0.779173	0.504947	0.406109	0.099168	
tamic	0.091349	0.679324	0.686510	0.524886	0.579314	0.660394	0.598817	0.405893	0.125822	0.365590	0.893559	0.905537	0.550471	0.640665	0.639404	0.275494	
tanic	0.318696	0.518897	0.711920	0.539683	0.577683	0.610444	0.477420	0.468650	0.088835	0.279673	1.000000	1.000000	0.707819	0.664212	0.457584	0.325344	
tavin	0.160507	0.638151	0.849841	0.637298	0.753232	0.432361	0.080996	0.016324	0.004822	0.017437	0.519237	0.779333	0.532209	0.556490	0.513996	0.137455	
telen	0.430166	0.815769	0.710734	0.386808	0.370768	0.804333	0.876172	0.569545	0.418926	0.627049	0.403033	0.593076	0.572131	0.501270	0.521620	0.258087	
tened	0.652811	0.774013	0.687531	0.602032	0.334682	0.409364	0.749619	0.515880	0.191977	0.682211	0.736437	0.909795	0.698856	0.570864	0.354713	0.052342	
tenet	0.185001	0.309107	0.666851	0.531557	0.633773	0.480160	0.588350	0.507605	0.299203	0.749255	0.751797	0.832114	0.727989	0.539789	0.300245	0.036675	
terib	0.298186	0.532229	0.466449	0.577402	0.430365	0.768175	0.702152	0.262022	0.106729	0.649502	0.857443	0.757986	0.599090	0.595549	0.896538	0.339785	
tidal	0.545211	0.350266	0.565980	0.289497	0.381388	0.658772	0.843348	0.911659	0.643610	0.598910	0.542140	0.481515	0.641081	0.290683	0.221642	0.051122	
tokez	0.563217	0.453242	0.810488	0.606898	0.893663	0.348811	0.313384	0.347888	0.211097	0.522506	0.446104	0.358428	0.725048	0.625953	0.230176	0.125695	
tonic	0.369407	0.437028	0.556771	0.413662	0.411548	0.558458	0.672429	0.968411	0.861418	0.426513	0.329395	0.673813	0.652098	0.438891	0.618975	0.293025	
topaz	0.591043	0.880903	0.669543	0.579699	1.000000	0.181703	0.291271	0.537089	0.104471	0.219009	0.206518	0.278150	0.328156	0.544221	0.079574	0.019469	
topic	0.163236	0.366506	0.396866	0.196380	0.129353	0.444437	0.813955	0.826192	0.857603	0.277996	0.419737	0.338994	0.344764	0.251872	0.136411	0.010533	
torel	0.372563	0.219387	0.534113	0.342104	0.896305	0.910431	0.449949	0.581709	0.122608	0.074193	0.234976	0.241410	0.479324	0.962787	0.112984	0.087579	
toric	0.184551	0.213021	0.531152	0.382200	0.591089	0.870049	0.716279	0.688728	0.450178	0.432712	0.469715	0.231821	0.757322	0.541131	0.250041	0.151243	
totem	0.042356	0.549766	0.708169	0.694468	0.718934	0.930139	0.465470	0.524573	0.276612	0.335313	0.373969	0.329832	0.634699	0.863837	0.200657	0.043810	
tulip	0.202653	0.380589	0.381799	0.876540	0.994166	0.258186	0.054257	0.149712	0.087336	0.046966	0.043740	0.090630	0.189978	0.404296	0.049292	0.019324	
vagul	0.009448	0.320369	0.511490	0.835259	0.624684	0.551445	0.127039	0.014639	0.006595	0.044785	0.670257	0.898133	0.469897	0.383025	0.196514	0.030755	
valuk	0.003500	0.274109	0.457832	0.145438	0.244124	0.596833	0.863176	0.739390	0.404965	0.767905	0.535452	0.630283	0.410126	0.510871	0.347171	0.004797	
vanic	0.004677	0.181589	0.496171	0.409363	0.799059	0.481802	0.354203	0.231472	0.086376	0.280928	0.941732	0.811785	0.656905	0.600022	0.351654	0.048505	
venom	0.008122	0.380244	0.667423	0.308351	0.483113	0.833804	0.897108	0.334274	0.254146	0.715704	0.493848	0.716801	0.494398	0.420837	0.423734	0.024354	
verem	0.006467	0.502421	0.000000	0.923686	0.128640	0.646527	0.424062	0.207672	0.065379	0.431190	0.673187	0.582500	0.506854	0.430664	0.314481	0.013663	
vigil	0.083794	0.495644	0.733909	0.578969	0.808904	0.595535	0.193907	0.011184	0.009569	0.118886	0.739997	0.712865	0.591996	0.789432	0.230250	0.232183	
viral	0.033348	0.376549	0.374456	0.594858	0.131193	0.317104	0.753393	0.655403	0.683043	0.548413	0.439050	0.326958	0.504741	0.244103	0.154104	0.004865	
vital	0.006498	0.212645	0.514398	0.131954	0.387305	0.703186	0.931759	0.668477	0.644392	0.576476	0.462120	0.531273	0.565003	0.482709	0.112120	0.004099	
vivit	0.004058	0.482886	0.770527	0.628070	0.855181	0.738308	0.177450	0.046374	0.014359	0.202316	0.452754	0.754863	0.285061	0.518956	0.342899	0.059066	
